nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,sexo_codigo,sexo,cor_ou_raca_codigo,cor_ou_raca,idade_codigo,idade
6,Município,2,%,98.08,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6600,47 anos
6,Município,2,%,97.16,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6601,48 anos
6,Município,2,%,98.18,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6602,49 anos
6,Município,2,%,96.87,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6603,50 anos
6,Município,2,%,96.75,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6604,51 anos
6,Município,2,%,96.03,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6605,52 anos
6,Município,2,%,97.03,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6606,53 anos
6,Município,2,%,96.88,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6607,54 anos
6,Município,2,%,95.56,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,9484,55 a 64 anos
6,Município,2,%,95.79,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6608,55 anos
6,Município,2,%,96.68,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6609,56 anos
6,Município,2,%,96.45,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6610,57 anos
6,Município,2,%,96.95,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6611,58 anos
6,Município,2,%,96.45,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6612,59 anos
6,Município,2,%,94.77,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6613,60 anos
6,Município,2,%,93.84,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6614,61 anos
6,Município,2,%,94.5,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6615,62 anos
6,Município,2,%,94.95,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6616,63 anos
6,Município,2,%,95,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,6617,64 anos
6,Município,2,%,91.36,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,3000,65 anos ou mais
6,Município,2,%,89.1,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,9486,75 anos ou mais
6,Município,2,%,88.56,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2776,Branca,113623,80 anos ou mais
6,Município,2,%,93.45,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,100362,Total
6,Município,2,%,99.12,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,93086,15 a 19 anos
6,Município,2,%,99.14,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6572,15 anos
6,Município,2,%,99.16,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6573,16 anos
6,Município,2,%,99.02,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6574,17 anos
6,Município,2,%,99.05,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6575,18 anos
6,Município,2,%,99.23,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6576,19 anos
6,Município,2,%,99,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,93087,20 a 24 anos
6,Município,2,%,99.71,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6577,20 anos
6,Município,2,%,98.73,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6578,21 anos
6,Município,2,%,98.82,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6579,22 anos
6,Município,2,%,98.35,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6580,23 anos
6,Município,2,%,99.48,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6581,24 anos
6,Município,2,%,98.92,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,2999,25 a 34 anos
6,Município,2,%,99.23,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6582,25 anos
6,Município,2,%,99.01,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6656,26 anos
6,Município,2,%,98.84,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6657,27 anos
6,Município,2,%,98.96,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6658,28 anos
6,Município,2,%,99.55,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6659,29 anos
6,Município,2,%,98.88,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6583,30 anos
6,Município,2,%,98.48,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6584,31 anos
6,Município,2,%,99.01,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6585,32 anos
6,Município,2,%,98.73,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6586,33 anos
6,Município,2,%,98.52,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6587,34 anos
6,Município,2,%,96.74,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,9482,35 a 44 anos
6,Município,2,%,98.02,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6588,35 anos
6,Município,2,%,98.69,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6589,36 anos
6,Município,2,%,97.37,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6590,37 anos
6,Município,2,%,98.46,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6591,38 anos
6,Município,2,%,97.19,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6592,39 anos
6,Município,2,%,96.27,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6593,40 anos
6,Município,2,%,97.2,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6594,41 anos
6,Município,2,%,95.77,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6595,42 anos
6,Município,2,%,93.77,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6596,43 anos
6,Município,2,%,94.4,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6597,44 anos
6,Município,2,%,93.1,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,9483,45 a 54 anos
6,Município,2,%,94.67,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6598,45 anos
6,Município,2,%,94.97,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6599,46 anos
6,Município,2,%,95.28,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6600,47 anos
6,Município,2,%,95.32,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6601,48 anos
6,Município,2,%,93.46,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6602,49 anos
6,Município,2,%,90.26,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6603,50 anos
6,Município,2,%,91.87,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6604,51 anos
6,Município,2,%,92,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6605,52 anos
6,Município,2,%,91.22,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6606,53 anos
6,Município,2,%,91.76,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6607,54 anos
6,Município,2,%,88.34,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,9484,55 a 64 anos
6,Município,2,%,90.32,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6608,55 anos
6,Município,2,%,90.69,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6609,56 anos
6,Município,2,%,88.48,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6610,57 anos
6,Município,2,%,90.74,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6611,58 anos
6,Município,2,%,86.61,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6612,59 anos
6,Município,2,%,85.74,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6613,60 anos
6,Município,2,%,88.67,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6614,61 anos
6,Município,2,%,85.56,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6615,62 anos
6,Município,2,%,87.28,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6616,63 anos
6,Município,2,%,89.5,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,6617,64 anos
6,Município,2,%,76.99,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,3000,65 anos ou mais
6,Município,2,%,68.81,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,9486,75 anos ou mais
6,Município,2,%,65.65,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2777,Preta,113623,80 anos ou mais
6,Município,2,%,96.08,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,100362,Total
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,93086,15 a 19 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6572,15 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6573,16 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6574,17 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6575,18 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6576,19 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,93087,20 a 24 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6577,20 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6578,21 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6579,22 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6580,23 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6581,24 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,2999,25 a 34 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6582,25 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6656,26 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6657,27 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6658,28 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6659,29 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6583,30 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6584,31 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6585,32 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6586,33 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6587,34 anos
6,Município,2,%,96.43,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,9482,35 a 44 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6588,35 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6589,36 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6590,37 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6591,38 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6592,39 anos
6,Município,2,%,83.33,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6593,40 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6594,41 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6595,42 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6596,43 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6597,44 anos
6,Município,2,%,96,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,9483,45 a 54 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6598,45 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6599,46 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6600,47 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6601,48 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6602,49 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6603,50 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6604,51 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6605,52 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6606,53 anos
6,Município,2,%,50,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6607,54 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,9484,55 a 64 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6608,55 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6609,56 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6610,57 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6611,58 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6612,59 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6613,60 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6614,61 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6615,62 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6616,63 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,6617,64 anos
6,Município,2,%,78.95,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,3000,65 anos ou mais
6,Município,2,%,72.73,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,9486,75 anos ou mais
6,Município,2,%,85.71,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2778,Amarela,113623,80 anos ou mais
6,Município,2,%,95.07,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2779,Parda,100362,Total
6,Município,2,%,98.98,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2779,Parda,93086,15 a 19 anos
6,Município,2,%,99.29,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2779,Parda,6572,15 anos
6,Município,2,%,99.06,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2779,Parda,6573,16 anos
6,Município,2,%,98.96,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,5,Mulheres,2779,Parda,6574,17 anos
