nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,sexo_codigo,sexo,idade_codigo,idade,forma_de_declaracao_da_idade_codigo,forma_de_declaracao_da_idade
6,Município,45,Pessoas,149,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6643,90 anos,113635,Total
6,Município,45,Pessoas,88,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6643,90 anos,6555,Data de nascimento
6,Município,45,Pessoas,61,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6643,90 anos,6556,Idade presumida
6,Município,45,Pessoas,96,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6644,91 anos,113635,Total
6,Município,45,Pessoas,64,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6644,91 anos,6555,Data de nascimento
6,Município,45,Pessoas,32,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6644,91 anos,6556,Idade presumida
6,Município,45,Pessoas,107,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6645,92 anos,113635,Total
6,Município,45,Pessoas,67,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6645,92 anos,6555,Data de nascimento
6,Município,45,Pessoas,40,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6645,92 anos,6556,Idade presumida
6,Município,45,Pessoas,65,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6646,93 anos,113635,Total
6,Município,45,Pessoas,35,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6646,93 anos,6555,Data de nascimento
6,Município,45,Pessoas,30,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6646,93 anos,6556,Idade presumida
6,Município,45,Pessoas,59,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6647,94 anos,113635,Total
6,Município,45,Pessoas,40,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6647,94 anos,6555,Data de nascimento
6,Município,45,Pessoas,19,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6647,94 anos,6556,Idade presumida
6,Município,45,Pessoas,106,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,60041,95 a 99 anos,113635,Total
6,Município,45,Pessoas,57,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,60041,95 a 99 anos,6555,Data de nascimento
6,Município,45,Pessoas,49,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,60041,95 a 99 anos,6556,Idade presumida
6,Município,45,Pessoas,29,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6648,95 anos,113635,Total
6,Município,45,Pessoas,19,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6648,95 anos,6555,Data de nascimento
6,Município,45,Pessoas,10,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6648,95 anos,6556,Idade presumida
6,Município,45,Pessoas,36,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6649,96 anos,113635,Total
6,Município,45,Pessoas,18,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6649,96 anos,6555,Data de nascimento
6,Município,45,Pessoas,18,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6649,96 anos,6556,Idade presumida
6,Município,45,Pessoas,23,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6650,97 anos,113635,Total
6,Município,45,Pessoas,10,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6650,97 anos,6555,Data de nascimento
6,Município,45,Pessoas,13,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6650,97 anos,6556,Idade presumida
6,Município,45,Pessoas,11,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6651,98 anos,113635,Total
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6651,98 anos,6555,Data de nascimento
6,Município,45,Pessoas,7,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6651,98 anos,6556,Idade presumida
6,Município,45,Pessoas,7,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6652,99 anos,113635,Total
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6652,99 anos,6555,Data de nascimento
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6652,99 anos,6556,Idade presumida
6,Município,45,Pessoas,24,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6653,100 anos ou mais,113635,Total
6,Município,45,Pessoas,12,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6653,100 anos ou mais,6555,Data de nascimento
6,Município,45,Pessoas,12,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,4,Homens,6653,100 anos ou mais,6556,Idade presumida
6,Município,45,Pessoas,253084,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,100362,Total,113635,Total
6,Município,45,Pessoas,177158,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,100362,Total,6555,Data de nascimento
6,Município,45,Pessoas,75926,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,100362,Total,6556,Idade presumida
6,Município,45,Pessoas,14965,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93070,0 a 4 anos,113635,Total
6,Município,45,Pessoas,10564,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93070,0 a 4 anos,6555,Data de nascimento
6,Município,45,Pessoas,4401,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93070,0 a 4 anos,6556,Idade presumida
6,Município,45,Pessoas,2780,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6557,Menos de 1 ano,113635,Total
6,Município,45,Pessoas,2103,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6557,Menos de 1 ano,6555,Data de nascimento
6,Município,45,Pessoas,677,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6557,Menos de 1 ano,6556,Idade presumida
6,Município,45,Pessoas,201,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93071,Menos de 1 mês,113635,Total
6,Município,45,Pessoas,183,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93071,Menos de 1 mês,6555,Data de nascimento
6,Município,45,Pessoas,18,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93071,Menos de 1 mês,6556,Idade presumida
6,Município,45,Pessoas,209,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93072,1 mês,113635,Total
6,Município,45,Pessoas,152,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93072,1 mês,6555,Data de nascimento
6,Município,45,Pessoas,57,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93072,1 mês,6556,Idade presumida
6,Município,45,Pessoas,237,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93073,2 meses,113635,Total
6,Município,45,Pessoas,180,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93073,2 meses,6555,Data de nascimento
6,Município,45,Pessoas,57,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93073,2 meses,6556,Idade presumida
6,Município,45,Pessoas,248,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93074,3 meses,113635,Total
6,Município,45,Pessoas,178,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93074,3 meses,6555,Data de nascimento
6,Município,45,Pessoas,70,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93074,3 meses,6556,Idade presumida
6,Município,45,Pessoas,235,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93075,4 meses,113635,Total
6,Município,45,Pessoas,184,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93075,4 meses,6555,Data de nascimento
6,Município,45,Pessoas,51,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93075,4 meses,6556,Idade presumida
6,Município,45,Pessoas,243,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93076,5 meses,113635,Total
6,Município,45,Pessoas,175,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93076,5 meses,6555,Data de nascimento
6,Município,45,Pessoas,68,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93076,5 meses,6556,Idade presumida
6,Município,45,Pessoas,227,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93077,6 meses,113635,Total
6,Município,45,Pessoas,153,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93077,6 meses,6555,Data de nascimento
6,Município,45,Pessoas,74,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93077,6 meses,6556,Idade presumida
6,Município,45,Pessoas,263,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93078,7 meses,113635,Total
6,Município,45,Pessoas,201,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93078,7 meses,6555,Data de nascimento
6,Município,45,Pessoas,62,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93078,7 meses,6556,Idade presumida
6,Município,45,Pessoas,254,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93079,8 meses,113635,Total
6,Município,45,Pessoas,183,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93079,8 meses,6555,Data de nascimento
6,Município,45,Pessoas,71,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93079,8 meses,6556,Idade presumida
6,Município,45,Pessoas,242,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93080,9 meses,113635,Total
6,Município,45,Pessoas,178,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93080,9 meses,6555,Data de nascimento
6,Município,45,Pessoas,64,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93080,9 meses,6556,Idade presumida
6,Município,45,Pessoas,209,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93081,10 meses,113635,Total
6,Município,45,Pessoas,170,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93081,10 meses,6555,Data de nascimento
6,Município,45,Pessoas,39,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93081,10 meses,6556,Idade presumida
6,Município,45,Pessoas,212,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93082,11 meses,113635,Total
6,Município,45,Pessoas,166,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93082,11 meses,6555,Data de nascimento
6,Município,45,Pessoas,46,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93082,11 meses,6556,Idade presumida
6,Município,45,Pessoas,2724,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6558,1 ano,113635,Total
6,Município,45,Pessoas,2046,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6558,1 ano,6555,Data de nascimento
6,Município,45,Pessoas,678,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6558,1 ano,6556,Idade presumida
6,Município,45,Pessoas,3001,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6559,2 anos,113635,Total
6,Município,45,Pessoas,2103,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6559,2 anos,6555,Data de nascimento
6,Município,45,Pessoas,898,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6559,2 anos,6556,Idade presumida
6,Município,45,Pessoas,3224,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6560,3 anos,113635,Total
6,Município,45,Pessoas,2135,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6560,3 anos,6555,Data de nascimento
6,Município,45,Pessoas,1089,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6560,3 anos,6556,Idade presumida
6,Município,45,Pessoas,3236,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6561,4 anos,113635,Total
6,Município,45,Pessoas,2177,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6561,4 anos,6555,Data de nascimento
6,Município,45,Pessoas,1059,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6561,4 anos,6556,Idade presumida
6,Município,45,Pessoas,16553,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93084,5 a 9 anos,113635,Total
6,Município,45,Pessoas,10892,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93084,5 a 9 anos,6555,Data de nascimento
6,Município,45,Pessoas,5661,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93084,5 a 9 anos,6556,Idade presumida
6,Município,45,Pessoas,3163,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6562,5 anos,113635,Total
6,Município,45,Pessoas,2053,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6562,5 anos,6555,Data de nascimento
6,Município,45,Pessoas,1110,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6562,5 anos,6556,Idade presumida
6,Município,45,Pessoas,3344,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6563,6 anos,113635,Total
6,Município,45,Pessoas,2273,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6563,6 anos,6555,Data de nascimento
6,Município,45,Pessoas,1071,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6563,6 anos,6556,Idade presumida
6,Município,45,Pessoas,3498,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6564,7 anos,113635,Total
6,Município,45,Pessoas,2346,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6564,7 anos,6555,Data de nascimento
6,Município,45,Pessoas,1152,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6564,7 anos,6556,Idade presumida
6,Município,45,Pessoas,3359,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6565,8 anos,113635,Total
6,Município,45,Pessoas,2217,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6565,8 anos,6555,Data de nascimento
6,Município,45,Pessoas,1142,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6565,8 anos,6556,Idade presumida
6,Município,45,Pessoas,3189,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6566,9 anos,113635,Total
6,Município,45,Pessoas,2003,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6566,9 anos,6555,Data de nascimento
6,Município,45,Pessoas,1186,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6566,9 anos,6556,Idade presumida
6,Município,45,Pessoas,15070,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93085,10 a 14 anos,113635,Total
6,Município,45,Pessoas,10147,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93085,10 a 14 anos,6555,Data de nascimento
6,Município,45,Pessoas,4923,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93085,10 a 14 anos,6556,Idade presumida
6,Município,45,Pessoas,3022,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6567,10 anos,113635,Total
6,Município,45,Pessoas,2016,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6567,10 anos,6555,Data de nascimento
6,Município,45,Pessoas,1006,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6567,10 anos,6556,Idade presumida
6,Município,45,Pessoas,3014,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6568,11 anos,113635,Total
6,Município,45,Pessoas,2092,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6568,11 anos,6555,Data de nascimento
6,Município,45,Pessoas,922,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6568,11 anos,6556,Idade presumida
6,Município,45,Pessoas,3086,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6569,12 anos,113635,Total
6,Município,45,Pessoas,2058,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6569,12 anos,6555,Data de nascimento
6,Município,45,Pessoas,1028,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6569,12 anos,6556,Idade presumida
6,Município,45,Pessoas,2932,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6570,13 anos,113635,Total
6,Município,45,Pessoas,1949,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6570,13 anos,6555,Data de nascimento
6,Município,45,Pessoas,983,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6570,13 anos,6556,Idade presumida
6,Município,45,Pessoas,3016,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6571,14 anos,113635,Total
6,Município,45,Pessoas,2032,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6571,14 anos,6555,Data de nascimento
6,Município,45,Pessoas,984,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6571,14 anos,6556,Idade presumida
6,Município,45,Pessoas,16409,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93086,15 a 19 anos,113635,Total
6,Município,45,Pessoas,10943,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93086,15 a 19 anos,6555,Data de nascimento
6,Município,45,Pessoas,5466,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93086,15 a 19 anos,6556,Idade presumida
6,Município,45,Pessoas,3205,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6572,15 anos,113635,Total
6,Município,45,Pessoas,2067,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6572,15 anos,6555,Data de nascimento
6,Município,45,Pessoas,1138,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6572,15 anos,6556,Idade presumida
6,Município,45,Pessoas,3276,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6573,16 anos,113635,Total
6,Município,45,Pessoas,2166,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6573,16 anos,6555,Data de nascimento
6,Município,45,Pessoas,1110,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6573,16 anos,6556,Idade presumida
6,Município,45,Pessoas,3325,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6574,17 anos,113635,Total
6,Município,45,Pessoas,2246,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6574,17 anos,6555,Data de nascimento
6,Município,45,Pessoas,1079,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6574,17 anos,6556,Idade presumida
6,Município,45,Pessoas,3384,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6575,18 anos,113635,Total
6,Município,45,Pessoas,2227,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6575,18 anos,6555,Data de nascimento
6,Município,45,Pessoas,1157,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6575,18 anos,6556,Idade presumida
6,Município,45,Pessoas,3219,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6576,19 anos,113635,Total
6,Município,45,Pessoas,2237,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6576,19 anos,6555,Data de nascimento
6,Município,45,Pessoas,982,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6576,19 anos,6556,Idade presumida
6,Município,45,Pessoas,18647,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93087,20 a 24 anos,113635,Total
6,Município,45,Pessoas,12898,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93087,20 a 24 anos,6555,Data de nascimento
6,Município,45,Pessoas,5749,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93087,20 a 24 anos,6556,Idade presumida
6,Município,45,Pessoas,3586,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6577,20 anos,113635,Total
6,Município,45,Pessoas,2401,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6577,20 anos,6555,Data de nascimento
6,Município,45,Pessoas,1185,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6577,20 anos,6556,Idade presumida
6,Município,45,Pessoas,3426,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6578,21 anos,113635,Total
6,Município,45,Pessoas,2434,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6578,21 anos,6555,Data de nascimento
6,Município,45,Pessoas,992,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6578,21 anos,6556,Idade presumida
6,Município,45,Pessoas,3963,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6579,22 anos,113635,Total
6,Município,45,Pessoas,2712,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6579,22 anos,6555,Data de nascimento
6,Município,45,Pessoas,1251,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6579,22 anos,6556,Idade presumida
6,Município,45,Pessoas,3887,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6580,23 anos,113635,Total
6,Município,45,Pessoas,2701,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6580,23 anos,6555,Data de nascimento
6,Município,45,Pessoas,1186,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6580,23 anos,6556,Idade presumida
6,Município,45,Pessoas,3785,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6581,24 anos,113635,Total
6,Município,45,Pessoas,2650,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6581,24 anos,6555,Data de nascimento
6,Município,45,Pessoas,1135,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6581,24 anos,6556,Idade presumida
6,Município,45,Pessoas,18573,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93088,25 a 29 anos,113635,Total
6,Município,45,Pessoas,12916,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93088,25 a 29 anos,6555,Data de nascimento
6,Município,45,Pessoas,5657,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93088,25 a 29 anos,6556,Idade presumida
6,Município,45,Pessoas,3959,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6582,25 anos,113635,Total
6,Município,45,Pessoas,2602,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6582,25 anos,6555,Data de nascimento
6,Município,45,Pessoas,1357,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6582,25 anos,6556,Idade presumida
6,Município,45,Pessoas,3567,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6656,26 anos,113635,Total
6,Município,45,Pessoas,2543,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6656,26 anos,6555,Data de nascimento
6,Município,45,Pessoas,1024,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6656,26 anos,6556,Idade presumida
6,Município,45,Pessoas,3783,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6657,27 anos,113635,Total
6,Município,45,Pessoas,2743,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6657,27 anos,6555,Data de nascimento
6,Município,45,Pessoas,1040,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6657,27 anos,6556,Idade presumida
6,Município,45,Pessoas,3818,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6658,28 anos,113635,Total
6,Município,45,Pessoas,2583,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6658,28 anos,6555,Data de nascimento
6,Município,45,Pessoas,1235,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6658,28 anos,6556,Idade presumida
6,Município,45,Pessoas,3446,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6659,29 anos,113635,Total
6,Município,45,Pessoas,2445,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6659,29 anos,6555,Data de nascimento
6,Município,45,Pessoas,1001,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6659,29 anos,6556,Idade presumida
6,Município,45,Pessoas,18885,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93089,30 a 34 anos,113635,Total
6,Município,45,Pessoas,13246,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93089,30 a 34 anos,6555,Data de nascimento
6,Município,45,Pessoas,5639,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,93089,30 a 34 anos,6556,Idade presumida
6,Município,45,Pessoas,4076,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6583,30 anos,113635,Total
6,Município,45,Pessoas,2537,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6583,30 anos,6555,Data de nascimento
6,Município,45,Pessoas,1539,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6583,30 anos,6556,Idade presumida
6,Município,45,Pessoas,3359,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6584,31 anos,113635,Total
