nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,tipo_de_produto_de_origem_animal_codigo,tipo_de_produto_de_origem_animal
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2019,2019,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2019,2019,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2020,2020,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,33477,3301009,Campos dos Goytacazes (RJ),2020,2020,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,769,3301009,Campos dos Goytacazes (RJ),2020,2020,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,NA,3301009,Campos dos Goytacazes (RJ),2020,2020,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,1500,3301009,Campos dos Goytacazes (RJ),2020,2020,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2020,2020,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2020,2020,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,46884,3301009,Campos dos Goytacazes (RJ),2020,2020,215,Valor da produção,0,Total
6,Município,40,Mil Reais,41847,3301009,Campos dos Goytacazes (RJ),2020,2020,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,4999,3301009,Campos dos Goytacazes (RJ),2020,2020,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2020,2020,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,38,3301009,Campos dos Goytacazes (RJ),2020,2020,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2020,2020,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2020,2020,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2021,2021,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,36453,3301009,Campos dos Goytacazes (RJ),2021,2021,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,150,3301009,Campos dos Goytacazes (RJ),2021,2021,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,NA,3301009,Campos dos Goytacazes (RJ),2021,2021,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,1700,3301009,Campos dos Goytacazes (RJ),2021,2021,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2021,2021,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2021,2021,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,62366,3301009,Campos dos Goytacazes (RJ),2021,2021,215,Valor da produção,0,Total
6,Município,40,Mil Reais,60512,3301009,Campos dos Goytacazes (RJ),2021,2021,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,1800,3301009,Campos dos Goytacazes (RJ),2021,2021,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2021,2021,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,54,3301009,Campos dos Goytacazes (RJ),2021,2021,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2021,2021,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2021,2021,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,30963,3301009,Campos dos Goytacazes (RJ),2022,2022,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,193,3301009,Campos dos Goytacazes (RJ),2022,2022,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,1750,3301009,Campos dos Goytacazes (RJ),2022,2022,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,82483,3301009,Campos dos Goytacazes (RJ),2022,2022,215,Valor da produção,0,Total
6,Município,40,Mil Reais,80503,3301009,Campos dos Goytacazes (RJ),2022,2022,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,1927,3301009,Campos dos Goytacazes (RJ),2022,2022,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,53,3301009,Campos dos Goytacazes (RJ),2022,2022,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2023,2023,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,19926,3301009,Campos dos Goytacazes (RJ),2023,2023,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,203,3301009,Campos dos Goytacazes (RJ),2023,2023,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,NA,3301009,Campos dos Goytacazes (RJ),2023,2023,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,2700,3301009,Campos dos Goytacazes (RJ),2023,2023,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2023,2023,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2023,2023,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,40405,3301009,Campos dos Goytacazes (RJ),2023,2023,215,Valor da produção,0,Total
6,Município,40,Mil Reais,37860,3301009,Campos dos Goytacazes (RJ),2023,2023,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,2437,3301009,Campos dos Goytacazes (RJ),2023,2023,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2023,2023,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,108,3301009,Campos dos Goytacazes (RJ),2023,2023,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2023,2023,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2023,2023,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2024,2024,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,14900,3301009,Campos dos Goytacazes (RJ),2024,2024,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,208,3301009,Campos dos Goytacazes (RJ),2024,2024,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,NA,3301009,Campos dos Goytacazes (RJ),2024,2024,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,3375,3301009,Campos dos Goytacazes (RJ),2024,2024,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2024,2024,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2024,2024,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,38769,3301009,Campos dos Goytacazes (RJ),2024,2024,215,Valor da produção,0,Total
6,Município,40,Mil Reais,35909,3301009,Campos dos Goytacazes (RJ),2024,2024,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,2708,3301009,Campos dos Goytacazes (RJ),2024,2024,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2024,2024,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,152,3301009,Campos dos Goytacazes (RJ),2024,2024,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2024,2024,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2024,2024,215,Valor da produção,2684,Lã
