nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,cor_ou_raca_codigo,cor_ou_raca,sexo_codigo,sexo,idade_codigo,idade
6,Município,45,Pessoas,3574,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6591,38 anos
6,Município,45,Pessoas,3520,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6592,39 anos
6,Município,45,Pessoas,17832,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,93091,40 a 44 anos
6,Município,45,Pessoas,4252,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6593,40 anos
6,Município,45,Pessoas,3418,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6594,41 anos
6,Município,45,Pessoas,3901,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6595,42 anos
6,Município,45,Pessoas,3301,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6596,43 anos
6,Município,45,Pessoas,2960,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6597,44 anos
6,Município,45,Pessoas,14738,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,93092,45 a 49 anos
6,Município,45,Pessoas,3473,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6598,45 anos
6,Município,45,Pessoas,2974,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6599,46 anos
6,Município,45,Pessoas,2893,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6600,47 anos
6,Município,45,Pessoas,2754,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6601,48 anos
6,Município,45,Pessoas,2644,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6602,49 anos
6,Município,45,Pessoas,13810,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,93093,50 a 54 anos
6,Município,45,Pessoas,3089,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6603,50 anos
6,Município,45,Pessoas,2543,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6604,51 anos
6,Município,45,Pessoas,2893,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6605,52 anos
6,Município,45,Pessoas,2636,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6606,53 anos
6,Município,45,Pessoas,2649,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6607,54 anos
6,Município,45,Pessoas,13410,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,93094,55 a 59 anos
6,Município,45,Pessoas,2787,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6608,55 anos
6,Município,45,Pessoas,2775,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6609,56 anos
6,Município,45,Pessoas,2653,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6610,57 anos
6,Município,45,Pessoas,2674,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6611,58 anos
6,Município,45,Pessoas,2521,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6612,59 anos
6,Município,45,Pessoas,11806,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,93095,60 a 64 anos
6,Município,45,Pessoas,2829,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6613,60 anos
6,Município,45,Pessoas,2262,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6614,61 anos
6,Município,45,Pessoas,2495,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6615,62 anos
6,Município,45,Pessoas,2178,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6616,63 anos
6,Município,45,Pessoas,2042,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6617,64 anos
6,Município,45,Pessoas,8914,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,93096,65 a 69 anos
6,Município,45,Pessoas,2210,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6618,65 anos
6,Município,45,Pessoas,1802,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6619,66 anos
6,Município,45,Pessoas,1721,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6620,67 anos
6,Município,45,Pessoas,1711,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6621,68 anos
6,Município,45,Pessoas,1470,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6622,69 anos
6,Município,45,Pessoas,6475,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,93097,70 a 74 anos
6,Município,45,Pessoas,1724,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6623,70 anos
6,Município,45,Pessoas,1257,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6624,71 anos
6,Município,45,Pessoas,1286,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6625,72 anos
6,Município,45,Pessoas,1134,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6626,73 anos
6,Município,45,Pessoas,1074,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6627,74 anos
6,Município,45,Pessoas,3879,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,93098,75 a 79 anos
6,Município,45,Pessoas,969,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6628,75 anos
6,Município,45,Pessoas,891,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6629,76 anos
6,Município,45,Pessoas,660,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6630,77 anos
6,Município,45,Pessoas,743,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6631,78 anos
6,Município,45,Pessoas,616,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6632,79 anos
6,Município,45,Pessoas,2457,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,49108,80 a 84 anos
6,Município,45,Pessoas,623,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6633,80 anos
6,Município,45,Pessoas,512,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6634,81 anos
6,Município,45,Pessoas,478,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6635,82 anos
6,Município,45,Pessoas,457,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6636,83 anos
6,Município,45,Pessoas,387,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6637,84 anos
6,Município,45,Pessoas,1125,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,49109,85 a 89 anos
6,Município,45,Pessoas,313,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6638,85 anos
6,Município,45,Pessoas,282,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6639,86 anos
6,Município,45,Pessoas,222,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6640,87 anos
6,Município,45,Pessoas,173,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6641,88 anos
6,Município,45,Pessoas,135,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6642,89 anos
6,Município,45,Pessoas,476,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,60040,90 a 94 anos
6,Município,45,Pessoas,149,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6643,90 anos
6,Município,45,Pessoas,96,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6644,91 anos
6,Município,45,Pessoas,107,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6645,92 anos
6,Município,45,Pessoas,65,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6646,93 anos
6,Município,45,Pessoas,59,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6647,94 anos
6,Município,45,Pessoas,106,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,60041,95 a 99 anos
6,Município,45,Pessoas,29,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6648,95 anos
6,Município,45,Pessoas,36,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6649,96 anos
6,Município,45,Pessoas,23,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6650,97 anos
6,Município,45,Pessoas,11,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6651,98 anos
6,Município,45,Pessoas,7,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6652,99 anos
6,Município,45,Pessoas,24,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,4,Homens,6653,100 anos ou mais
6,Município,45,Pessoas,253084,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,100362,Total
6,Município,45,Pessoas,14965,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93070,0 a 4 anos
6,Município,45,Pessoas,2780,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6557,Menos de 1 ano
6,Município,45,Pessoas,201,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93071,Menos de 1 mês
6,Município,45,Pessoas,209,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93072,1 mês
6,Município,45,Pessoas,237,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93073,2 meses
6,Município,45,Pessoas,248,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93074,3 meses
6,Município,45,Pessoas,235,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93075,4 meses
6,Município,45,Pessoas,243,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93076,5 meses
6,Município,45,Pessoas,227,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93077,6 meses
6,Município,45,Pessoas,263,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93078,7 meses
6,Município,45,Pessoas,254,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93079,8 meses
6,Município,45,Pessoas,242,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93080,9 meses
6,Município,45,Pessoas,209,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93081,10 meses
6,Município,45,Pessoas,212,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93082,11 meses
6,Município,45,Pessoas,2724,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6558,1 ano
6,Município,45,Pessoas,3001,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6559,2 anos
6,Município,45,Pessoas,3224,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6560,3 anos
6,Município,45,Pessoas,3236,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6561,4 anos
6,Município,45,Pessoas,16553,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93084,5 a 9 anos
6,Município,45,Pessoas,3163,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6562,5 anos
6,Município,45,Pessoas,3344,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6563,6 anos
6,Município,45,Pessoas,3498,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6564,7 anos
6,Município,45,Pessoas,3359,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6565,8 anos
6,Município,45,Pessoas,3189,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6566,9 anos
6,Município,45,Pessoas,15070,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93085,10 a 14 anos
6,Município,45,Pessoas,3022,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6567,10 anos
6,Município,45,Pessoas,3014,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6568,11 anos
6,Município,45,Pessoas,3086,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6569,12 anos
6,Município,45,Pessoas,2932,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6570,13 anos
6,Município,45,Pessoas,3016,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6571,14 anos
6,Município,45,Pessoas,16409,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93086,15 a 19 anos
6,Município,45,Pessoas,3205,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6572,15 anos
6,Município,45,Pessoas,3276,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6573,16 anos
6,Município,45,Pessoas,3325,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6574,17 anos
6,Município,45,Pessoas,3384,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6575,18 anos
6,Município,45,Pessoas,3219,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6576,19 anos
6,Município,45,Pessoas,18647,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93087,20 a 24 anos
6,Município,45,Pessoas,3586,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6577,20 anos
6,Município,45,Pessoas,3426,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6578,21 anos
6,Município,45,Pessoas,3963,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6579,22 anos
6,Município,45,Pessoas,3887,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6580,23 anos
6,Município,45,Pessoas,3785,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6581,24 anos
6,Município,45,Pessoas,18573,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93088,25 a 29 anos
6,Município,45,Pessoas,3959,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6582,25 anos
6,Município,45,Pessoas,3567,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6656,26 anos
6,Município,45,Pessoas,3783,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6657,27 anos
6,Município,45,Pessoas,3818,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6658,28 anos
6,Município,45,Pessoas,3446,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6659,29 anos
6,Município,45,Pessoas,18885,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93089,30 a 34 anos
6,Município,45,Pessoas,4076,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6583,30 anos
6,Município,45,Pessoas,3359,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6584,31 anos
6,Município,45,Pessoas,3961,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6585,32 anos
6,Município,45,Pessoas,3821,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6586,33 anos
6,Município,45,Pessoas,3668,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6587,34 anos
6,Município,45,Pessoas,19030,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93090,35 a 39 anos
6,Município,45,Pessoas,3951,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6588,35 anos
6,Município,45,Pessoas,3697,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6589,36 anos
6,Município,45,Pessoas,3574,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6590,37 anos
6,Município,45,Pessoas,3968,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6591,38 anos
6,Município,45,Pessoas,3840,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6592,39 anos
6,Município,45,Pessoas,19438,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,93091,40 a 44 anos
6,Município,45,Pessoas,4563,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6593,40 anos
6,Município,45,Pessoas,3724,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,95251,Total,5,Mulheres,6594,41 anos
