ano;competencia;nivel;ocupacao_cnes;universo;categoria_estudo;n_profissionais
2025;2025-12;ocupacao;Supervisor de tesouraria;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2025;2025-12;ocupacao;Supervisor de transportes;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Tecnico de apoio usuário inform helpdesk;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);3
2025;2025-12;ocupacao;Tecnico de contabilidade;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2025;2025-12;ocupacao;Tecnico de manutenção de sistemas e instr;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Tecnico eletrônico;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Tecnico em manutenção de equip informátic;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);5
2025;2025-12;ocupacao;Tecnico em secretariado;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Tecnico em segurança no trabalho;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);18
2025;2025-12;ocupacao;Telefonista;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);24
2025;2025-12;secao;SERVIÇO DE LIMPEZA/CONSERVAÇÃO;;;27
2025;2025-12;ocupacao;Auxiliar de lavanderia;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);15
2025;2025-12;ocupacao;Eletricista de instalações;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2025;2025-12;ocupacao;Encanador;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Operador de caldeira;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Pedreiro;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2025;2025-12;ocupacao;Servente de obras;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);3
2025;2025-12;ocupacao;Zelador de edificio;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;secao;SEGURANÇA;;;149
2025;2025-12;ocupacao;Porteiro de edifícios;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);10
2025;2025-12;ocupacao;Vigia;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);134
2025;2025-12;ocupacao;Vigilante;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);5
2025;2025-12;secao;OUTRAS OCUPAÇÕES ADMINISTRATIVAS;;;1371
2025;2025-12;ocupacao;Copeiro;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);7
2025;2025-12;ocupacao;Copeiro de hospital;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);29
2025;2025-12;ocupacao;Costureiro na confecção em serie;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Cozinheiro de hospital;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);11
2025;2025-12;ocupacao;Cozinheiro geral;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2025;2025-12;ocupacao;Motorista de carro de passeio;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);37
2025;2025-12;ocupacao;Motorista de furgão ou veículo similar;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);5
2025;2025-12;ocupacao;Trabalhador de serviços de manutenção;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1277
