APRZ_23_002;APRZ_23_003;APRZ_23_004;_endpoint;_modulo;cd_dimensao;cd_indicador;cd_mun_ibge;cd_municipio_ibge_dv;cd_uf;ds_agreg_primaria;ds_agreg_secundaria;ds_fonte;ds_indicador;ds_indicador_completo;ds_indicador_curto;ds_indicador_prefixo;ds_indicador_radical;media_br;media_uf;nm_municipio;nm_municipio_uf;nm_uf;nu_competencia;nu_competencia_max;nu_competencia_min;pct_br;pct_uf;rank_br;rank_br_total;rank_uf;rank_uf_total;spai_ds;vl_indicador;vl_indicador_br;vl_indicador_txt;vl_indicador_uf
;;;indicadoresmunicipais;trabalhoinfantil;;06_05_01_89;3301009;;33;Exposicão a material biológico;14 a 17 anos;MS - SINAN;Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 14 a 17 anos;Notificações Relacionadas ao Trabalho no Sistema de Informação de Agravos de Notificação (SINAN) - Exposicão a material biológico - 14 a 17 anos;Notificações Relacionadas ao Trabalho no SINAN;(quantidade);Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 14 a 17 anos;0.039783491204330175;0.09523809523809523;;Campos dos Goytacazes/RJ;Rio de Janeiro;2023;2024;2007;0;0;115;5570;6;92;;0;147;;8
;;;indicadoresmunicipais;trabalhoinfantil;;06_05_10_79;3301009;;33;Total;5 a 13 anos (Trabalho proibido);MS - SINAN;Notificações Relacionadas ao Trabalho no SINAN - Total - 5 a 13 anos;Notificações Relacionadas ao Trabalho no Sistema de Informação de Agravos de Notificação (SINAN)  - Total - 5 a 13 anos;Notificações Relacionadas ao Trabalho no SINAN;(quantidade);Notificações Relacionadas ao Trabalho no SINAN - Total - 5 a 13 anos;1.411764705882353;2.4;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2020;2007;1.25;25;4;5570;1;92;;6;480;;24
;;;indicadoresmunicipais;trabalhoinfantil;;06_05_11_00;3301009;;33;Total;0 a 11 anos;MS - SINAN;Notificações Relacionadas ao Trabalho no SINAN - Total - 0 a 11 anos;Notificações Relacionadas ao Trabalho no Sistema de Informação de Agravos de Notificação (SINAN) - Total - 0 a 11 anos;Notificações Relacionadas ao Trabalho no SINAN;(quantidade);Notificações Relacionadas ao Trabalho no SINAN - Total - 0 a 11 anos;2.166289592760181;2.8518518518518516;;Campos dos Goytacazes/RJ;Rio de Janeiro;2019;2022;2007;0.3133159268929504;7.792207792207792;43;5570;3;92;;6;1915;;77
;;;indicadoresmunicipais;trabalhoinfantil;9;09_01_05_99;3301009;;33;Acidente Sem CAT emitido;;2000-2018 (CATWEB);Notificações de Acidente de Trabalho - Acidente Sem CAT emitido (SPAI);null;Notificações de Acidentes de Trabalho (CAT);(Quantidade);Notificações de Acidentes de Trabalho (CAT) - Acidente Sem CAT emitido (SPAI);0.0003622532149972831;0;;Campos dos Goytacazes/RJ;Rio de Janeiro;2004;2018;2000;0;0;3;5565;1;92;;0;6553;;0
;;;indicadoresmunicipais;trabalhoinfantil;4;04_03_06_00;3301009;;33;Indústria de transformação;;IBGE - Censo Demográfico;Média de horas semanais trabalhadas pela população ocupada de 16 a 64 anos de idade (Horas) - Distribuição por setor de atividade econômica - Indústria de transformação;null;Horas semanais trabalhadas pela População de 16 a 64 anos ocupada;(média de horas);Horas semanais trabalhadas pela População de 16 a 64 anos ocupada por setor - Indústria de transformação;41.44858939802337;42.09782608695651;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.018728751321200682;1.1154144074360963;2014;5565;23;92;;43.2;;;41.2
;;;indicadoresmunicipais;trabalhoinfantil;0;00_01_06_03;3301009;;33;Fraudes nas Relações de Trabalho;Recomendações Expedidas;MPT - GAIA;Atuação do MPT - Recomendações Expedidas - Fraudes nas Relações de Trabalho;null;Atuação do MPT;(Quantidade);Atuação do MPT - Recomendações Expedidas - Fraudes nas Relações de Trabalho;0.20452099031216361;0.043478260869565216;;Campos dos Goytacazes/RJ;Rio de Janeiro;2013;2018;2012;0;0;26;5570;2;92;;0;190;;2
;;;indicadoresmunicipais;trabalhoinfantil;;JD_RAIS_27_HOMEM_BRANCO;3301009;;33;Homem Branco;;ME - RAIS;Remuneração dos Trabalhadores pela Perspectiva Interseccional (Sexo e Raça) - Homem Branco;;Remuneração dos Trabalhadores pela Perspectiva Interseccional (Sexo e Raça);;Remuneração dos Trabalhadores pela Perspectiva Interseccional (Sexo e Raça) - Homem Branco;2107.3397390077107;2302.853260564062;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2019;2017;0.016596975305839725;0.9195272569227151;2805;5570;49;92;;1948.133434439442;3338.09003803928;;3872.930873807591
;;;indicadoresmunicipais;trabalhoinfantil;;JD_RAIS_44_CLT;3301009;;33;CLT;;ME - RAIS;Remuneração Média dos Trabalhadores - CLT;;Remuneração Média dos Trabalhadores;;Remuneração Média dos Trabalhadores - CLT;1854.4673606566282;2066.3413774379287;;Campos dos Goytacazes/RJ;Rio de Janeiro;2019;2019;2017;0.019111923467273393;1.038457882277809;1871;5570;33;92;;1974.143811607026;2706.03;;3072.859282352696
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_08;3301009;;33;Idosos;;MDS - Matriz de Informação Social;Valor Mensal Repassado do BPC - Idosos;null;Valor Mensal Repassado do BPC;(R$);Valor Mensal Repassado do BPC - Idosos;270638.24111230875;1540473.352935112;;Campos dos Goytacazes/RJ;Rio de Janeiro;201507;201809;201401;0.20315437217115093;2.1589296295719866;68;5570;10;92;;3059711.6800003;;;
;;;indicadoresmunicipais;trabalhoinfantil;0;00_01_04_02;3301009;;33;Trabalho Escravo e Tráfico de Pessoas;Mediações e Arbitragens;MPT - GAIA;Atuação do MPT - Mediações e Arbitragens - Trabalho Escravo e Tráfico de Pessoas;null;Atuação do MPT;(Quantidade);Atuação do MPT - Mediações e Arbitragens - Trabalho Escravo e Tráfico de Pessoas;0;0;;Campos dos Goytacazes/RJ;Rio de Janeiro;2016;2018;2012;0;0;1;5570;1;92;;0;0;;0
;;;indicadoresmunicipais;trabalhoinfantil;;10_11_01_01;3301009;;33;Auxílio-doença (B31);;Instituto Nacional do Seguro Social (INSS);Despesa Previdenciária - Auxílio-doença (B31);Despesa Previdenciária - Auxílio-doença (B31);Despesa Previdenciária - B31;(Valor em R$);Despesa Previdenciária - Auxílio-doença (B31);3204216.378974682;20889560.323369574;;Campos dos Goytacazes/RJ;Rio de Janeiro;2013;2021;2012;0.3791417007778936;3.520330848576865;37;5570;7;92;;67655110.53;17844889987.83;;1921839549.75
;;;indicadoresmunicipais;trabalhoinfantil;;JD_RAIS_36;3301009;;33;;;ME - RAIS;Vínculos de Emprego de Pessoas com Deficiência;;Vínculos de Emprego de Pessoas com Deficiência;;Vínculos de Emprego de Pessoas com Deficiência;78.29748653500897;385.4347826086956;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2019;2017;0.14193438916620998;1.745628877608573;114;5570;9;92;;619;434189;;35267
;;;indicadoresmunicipais;trabalhoinfantil;0;00_01_04_04;3301009;;33;Administração Pública;Mediações e Arbitragens;MPT - GAIA;Atuação do MPT - Mediações e Arbitragens - Administração Pública;null;Atuação do MPT;(Quantidade);Atuação do MPT - Mediações e Arbitragens - Administração Pública;0.0546448087431694;0;;Campos dos Goytacazes/RJ;Rio de Janeiro;2012;2018;2012;0;0;10;5565;1;92;;0;30;;0
;;;indicadoresmunicipais;trabalhoinfantil;8;08_08_02_00;3301009;;33;;;IBGE - Censo Demográfico;População de 16 a 64 anos de idade, com alguma deficiência, ocupada (Percentual);null;População de 16 a 64 anos com alguma deficiência, ocupada (%);(Percentual);População de 16 a 64 anos com alguma deficiência, ocupada (%);56.4592632524708;55.43586956521742;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.016391052967608098;1.0097841218799626;3951;5565;75;92;;51.5;;;57.3
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_01;3301009;;33;Total;;MDS - Matriz de Informação Social;Número de beneficiários do BPC;null;Benefícios de Pestação Continuada - BPC;(Quantidade);Beneficiários do Benefício de Pestação Continuada - BPC - Total;823.3109515260323;3643.521739130435;;Campos dos Goytacazes/RJ;Rio de Janeiro;201804;201809;201401;0.2063088959453902;2.8224603525017598;52;5570;6;92;;9461;;;
;;;indicadoresmunicipais;trabalhoinfantil;8;08_12_15_00;3301009;;33;;;IBGE - Pesquisa de Informações Municipais;"Existência de Acampamentos ciganos (Sim = 1; Não = 0) - Povos Ciganos";null;Acampamentos ciganos;(Sim/Não);Existência de Acampamentos ciganos;0.052300503235082674;0.10869565217391304;;Campos dos Goytacazes/RJ;Rio de Janeiro;2011;2011;2011;0.3436426116838488;10;1;5565;1;92;;1;;;
;;;indicadoresmunicipais;trabalhoinfantil;10;10_10_01_91;3301009;;33;Auxílio-doença por acidente do trabalho (B91);;INSS - SUB/Concessão;Concessões de Benefício Previdenciário - Auxílio-doença por acidente do trabalho (B91);null;Concessões de Benefício Previdenciário;(Quantidade);Concessões de Benefício Previdenciário - Auxílio-doença por acidente do trabalho (B91);57.3843537414966;189.52173913043478;;Campos dos Goytacazes/RJ;Rio de Janeiro;2013;2018;2000;0.18671092407089088;3.251892635925671;83;5570;6;92;;567;305857;;17436
;;;indicadoresmunicipais;trabalhoinfantil;;09_01_01_00;3301009;;33;Total de Acidentes;;INSS - 2002-2023 (AEAT);Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;Notificações de Acidentes de Trabalho (CAT) - Total de Acidentes;Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;83.64476053294922;311.5108695652174;;Campos dos Goytacazes/RJ;Rio de Janeiro;2020;2023;2002;0.1588589706885826;2.575107296137339;110;5570;7;92;;738;465626;;28659
;;;indicadoresmunicipais;trabalhoinfantil;1;01_11_15_00;3301009;;33;Negros;;IBGE - Censo Demográfico;Taxa de alfabetização das pessoas de 15 anos ou mais de idade (Percentual) - Negros;null;Alfabetização das pessoas de 15 anos ou mais;(Taxa);Alfabetização das pessoas de 15 anos ou mais - Negros;81.3851572327044;90.15434782608695;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.020114442567194604;1.0983578886450773;798;5565;47;92;;91.1;;;94.6
;;;indicadoresmunicipais;trabalhoinfantil;;09_01_01_00;3301009;;33;Total de Acidentes;;INSS - 2002-2023 (AEAT);Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;Notificações de Acidentes de Trabalho (CAT) - Total de Acidentes;Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;104.91375585163846;410.8152173913044;;Campos dos Goytacazes/RJ;Rio de Janeiro;2018;2023;2002;0.16543931517734098;2.550601931472417;106;5570;6;92;;964;586017;;37795
;;;indicadoresmunicipais;trabalhoinfantil;7;02_11_03_00;3301009;;33;Saldo;;MT - CAGED;Saldo (Admitidos - Desligados);null;Vínculos de Emprego Formal Celetista;(Admitidos - Desligados);Vínculos de Emprego Formal Celetista - Saldo;131.1825852782765;692.1630434782609;;Campos dos Goytacazes/RJ;Rio de Janeiro;2013;2018;2004;0.38073757983924716;4.368787198291431;51;5570;6;92;;2782;730687;;63679
;;;indicadoresmunicipais;trabalhoinfantil;;06_05_01_99;3301009;;33;Exposicão a material biológico;5 a 17 anos;MS - SINAN;Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 5 a 17 anos;Notificações Relacionadas ao Trabalho no Sistema de Informação de Agravos de Notificação (SINAN) - Exposicão a material biológico - 5 a 17 anos;Notificações Relacionadas ao Trabalho no SINAN;(quantidade);Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 5 a 17 anos;1.5608108108108107;2.5384615384615383;;Campos dos Goytacazes/RJ;Rio de Janeiro;2018;2024;2007;2.5974025974025974;18.181818181818183;3;5570;2;92;;6;231;;33
;;;indicadoresmunicipais;trabalhoinfantil;0;00_01_03_07;3301009;;33;Trabalho Infantil;Investigações Instauradas;MPT - GAIA;Atuação do MPT - Investigações Instauradas - Trabalho Infantil;null;Atuação do MPT;(Quantidade);Atuação do MPT - Investigações Instauradas - Trabalho Infantil;2.6721629485935985;7.0701754385964914;;Campos dos Goytacazes/RJ;Rio de Janeiro;2014;2018;2012;0.32667876588021777;4.466501240694789;40;5570;3;92;;18;5510;;403
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_03;3301009;;33;Idosos;;MDS - Matriz de Informação Social;Número de beneficiários do BPC - Idosos;null;Benefícios de Pestação Continuada - BPC;(Quantidade);Beneficiários do Benefício de Pestação Continuada - BPC - Idosos;346.6409197054069;1984.7173913043478;;Campos dos Goytacazes/RJ;Rio de Janeiro;201602;201809;200412;0.2055706697758777;2.172579602834704;67;5570;10;92;;3967;;;
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_03;3301009;;33;Idosos;;MDS - Matriz de Informação Social;Número de beneficiários do BPC - Idosos;null;Benefícios de Pestação Continuada - BPC;(Quantidade);Beneficiários do Benefício de Pestação Continuada - BPC - Idosos;365.06157989228006;2173.9239130434785;;Campos dos Goytacazes/RJ;Rio de Janeiro;201804;201809;200412;0.2253376499279775;2.290988545057275;62;5570;10;92;;4582;;;
;;;indicadoresmunicipais;trabalhoinfantil;9;09_01_04_88;3301009;;33;Doença Com CAT;;2000-2018 (CATWEB);Notificações de Acidente de Trabalho - Doença Com CAT (SPAI_REC);null;Notificações de Acidentes de Trabalho (CAT);(Quantidade);Notificações de Acidentes de Trabalho (CAT) - Doença Com CAT (SPAI *);2.6491921005385994;19.369565217391305;;Campos dos Goytacazes/RJ;Rio de Janeiro;2011;2018;2000;0.2642992680943345;2.1885521885521886;71;5565;5;92;;39;14756;;1782
;;;indicadoresmunicipais;trabalhoinfantil;8;08_01_05_00;3301009;;33;Negros;;IBGE - Censo Demográfico;Distribuição das pessoas de 16 a 64 anos de idade, ocupadas como dirigentes em geral - Negros;null;População de 16 a 64 anos ocupada como dirigentes em geral;(Quantidade);População de 16 a 64 anos ocupada como dirigentes em geral - Negros;169.53423180592992;878.0869565217391;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.1369430329702011;1.5993265993265993;94;5565;9;92;;1292;;;80784
;;;indicadoresmunicipais;trabalhoinfantil;1;01_16_06_00;3301009;;33;Administração, defesa, educação e saúde públicas e seguridade social (R$ 1.000);;IBGE - PIB dos Municípios;Valor adicionado bruto da Administração, defesa, educação e saúde públicas e seguridade social (R$ 1.000);null;Valor Adicionado Bruto;(em R$ x 1.000);PIB - Valor adicionado bruto da Administração, defesa, educação e saúde públicas e seguridade social;59960.42164468003;490052.3954673916;;Campos dos Goytacazes/RJ;Rio de Janeiro;2006;2016;2002;0.4199346272795168;3.1074428002562575;20;5565;6;92;;1400985.005;;;
;;;indicadoresmunicipais;trabalhoinfantil;;06_05_01_79;3301009;;33;Exposicão a material biológico;5 a 13 anos (Trabalho proibido);MS - SINAN;Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 5 a 13 anos;Notificações Relacionadas ao Trabalho no Sistema de Informação de Agravos de Notificação (SINAN) - Exposicão a material biológico - 5 a 13 anos;Notificações Relacionadas ao Trabalho no SINAN;(quantidade);Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 5 a 13 anos;1.4603174603174602;2.5;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2024;2007;6.521739130434782;30;1;5570;1;92;;6;92;;20
;;;indicadoresmunicipais;trabalhoinfantil;1;01_16_06_00;3301009;;33;Administração, defesa, educação e saúde públicas e seguridade social (R$ 1.000);;IBGE - PIB dos Municípios;Valor adicionado bruto da Administração, defesa, educação e saúde públicas e seguridade social (R$ 1.000);null;Valor Adicionado Bruto;(em R$ x 1.000);PIB - Valor adicionado bruto da Administração, defesa, educação e saúde públicas e seguridade social;87543.3613667565;684499.8264130433;;Campos dos Goytacazes/RJ;Rio de Janeiro;2009;2016;2002;0.4069057975349581;3.1479012111662334;20;5565;5;92;;1982358.806;;;
;;;indicadoresmunicipais;trabalhoinfantil;;JD_RAIS_37_ESTATUTARIO_VL_HOMEM;3301009;;33;Somente Estatutário;Homem;ME - RAIS;Remuneração Média dos Trabalhadores em cargo de direção por Sexo - Somente Estatutário - Homem;;Remuneração Média dos Trabalhadores em cargo de direção por Sexo;;Remuneração Média dos Trabalhadores em cargo de direção por Sexo - Somente Estatutário - Homem;3076.20525029478;3571.00788878106;;Campos dos Goytacazes/RJ;Rio de Janeiro;2018;2019;2017;0.04239681382068795;2.211185039120322;183;5570;7;92;;7264.46648079306;5916.9;;5971.56947031474
;;;indicadoresmunicipais;trabalhoinfantil;1;01_03_07_00;3301009;;33;Serviços, inclusive Administração, saúde e educação públicas e Seguridade;;IBGE - PIB dos Municípios;Produto Interno Bruto a preços correntes dos serviços, inclusive administração, saúde e educação públicas e seguridade social (Mil Reais) - Participação % VAB Total;null;Participação % Valor Adicionado Bruto Total;(Percentual);PIB - Produto Interno Bruto a preços correntes dos serviços, inclusive administração, saúde e educação públicas e seguridade social - Participação % VAB Total;66.82775813255549;74.42120292188048;;Campos dos Goytacazes/RJ;Rio de Janeiro;2015;2015;2010;0.011975931813511975;0.6504993433875896;5002;5570;87;92;;44.538068144014;;;75.86463833453
